"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
93762,"Merry Clayton","After All This Time","['classic soul']",190346,FALSE,0.585,0.532,1,-10.054,1,0.0302,0.61,4.14e-05,0.0828,0.669,96.524,4
52825,"Marvin Gaye","After The Dance","['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",279760,FALSE,0.734,0.489,1,-13.216,0,0.0332,0.703,0.00268,0.282,0.847,109.735,4
40016,"Nelson","After The Rain","['classic country pop', 'country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",245862,FALSE,0.459,0.874,3,-5.865,1,0.0732,0.0163,0.000454,0.333,0.575,125.439,4
46569,"Faith Evans","Again","['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",198786,FALSE,0.502,0.77,6,-6.046,0,0.265,0.0189,0,0.41,0.359,173.787,4
71316,"Lenny Kravitz","Again","['permanent wave', 'pop rock', 'rock']",231666,FALSE,0.554,0.82,2,-5.035,1,0.0296,0.0186,4.91e-05,0.161,0.755,79.155,4
46996,"Jon Pardi","Ain't Always The Cowboy","['contemporary country', 'country', 'country road', 'modern country rock']",220880,FALSE,0.539,0.837,9,-3.458,1,0.0385,0.0094,0,0.262,0.551,151.913,4
49989,"John Cougar","Ain't Even Done With The Night","['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",279066,FALSE,0.788,0.688,11,-6.912,1,0.0296,0.214,0.000472,0.0545,0.793,120.733,4
11268,"Joe Tex","Ain't Gonna Bump No More (with No Big Fat Woman)","[]",403640,FALSE,0.745,0.835,6,-10.961,0,0.0346,0.014,0.113,0.139,0.936,113.897,4
34437,"Major Lance","Ain't It A Shame","['beach music', 'chicago soul', 'classic soul', 'motown', 'northern soul', 'rhythm and blues', 'soul']",124533,FALSE,0.778,0.746,10,-10.171,1,0.107,0.733,0,0.246,0.708,118.046,4
90932,"The Miracles","Ain't It, Baby","['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'southern soul']",155240,FALSE,0.535,0.812,2,-7.602,1,0.0549,0.781,0,0.193,0.871,132.232,4
23685,"Yung L.A. Featuring Young Dro & T.I.","Ain't I","['atl hip hop', 'dirty south rap', 'southern hip hop', 'trap']",252093,TRUE,0.665,0.826,11,-3.126,1,0.116,0.141,0,0.0926,0.541,77.504,4
33922,"Jaheim","Ain't Leavin Without You","['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",200613,FALSE,0.741,0.754,10,-5.899,0,0.247,0.151,0,0.265,0.819,98.929,4
33113,"Bobby Bland","Ain't No Love In The Heart Of The City","['blues', 'electric blues', 'soul', 'soul blues', 'southern soul']",233560,FALSE,0.515,0.383,9,-18.192,0,0.0493,0.937,0.904,0.097,0.758,158.457,4
30577,"Bobby Bland","Ain't No Telling","['blues', 'electric blues', 'soul', 'soul blues', 'southern soul']",148160,FALSE,0.531,0.56,7,-8.312,1,0.029,0.312,0.000167,0.31,0.745,110.042,4
79434,"Miki Howard","Ain't Nobody Like You","['funk', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'urban contemporary']",295373,FALSE,0.702,0.664,6,-10.038,0,0.0856,0.276,1.26e-06,0.0419,0.697,79.863,4
41010,"Aretha Franklin","Ain't Nothing Like The Real Thing","['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",229960,FALSE,0.463,0.346,5,-9.285,1,0.0322,0.545,0,0.145,0.22,117.655,4
88210,"Four Tops","Ain't That Love","['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",146666,FALSE,0.577,0.785,1,-8.506,1,0.213,0.798,0,0.545,0.957,146.04,4
20078,"Luther Ingram","Ain't That Loving You (For More Reasons Than One)","['classic soul', 'memphis soul', 'southern soul']",250973,FALSE,0.536,0.544,8,-7.316,1,0.0571,0.159,0,0.057,0.398,123.841,4
46462,"French Montana","Ain't Worried About Nothin","['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",212426,TRUE,0.69,0.907,1,-2.237,1,0.113,0.0249,0,0.0913,0.691,127.972,4
36116,"Albert Hammond","Air Disaster","['dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues', 'rock']",218866,FALSE,0.478,0.499,7,-10.511,0,0.0376,0.355,0,0.141,0.349,99.516,4
2708,"Bee Gees","Alive","['adult standards', 'disco', 'mellow gold', 'soft rock']",285373,FALSE,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,4
28400,"Color Me Badd","All 4 Love","['boy band', 'new jack swing', 'r&b', 'urban contemporary']",211493,FALSE,0.807,0.75,2,-8.29,1,0.0315,0.0347,0.00017,0.149,0.797,106.389,4
5098,"Hoodie Allen Featuring Ed Sheeran","All About It","['indie pop rap', 'pop rap']",205733,TRUE,0.738,0.87,1,-5.343,0,0.0844,0.0124,0,0.14,0.845,89.988,4
42438,"Flyleaf","All Around Me","['alternative metal', 'christian alternative rock', 'christian rock', 'nu metal', 'pop emo', 'post-grunge']",198506,FALSE,0.473,0.871,9,-4.893,1,0.0456,0.0216,0,0.0525,0.47,146.975,4
66659,"Allure Featuring 112","All Cried Out","[]",275773,FALSE,0.613,0.464,1,-8.918,1,0.0241,0.176,0,0.103,0.176,139.802,4
44609,"Meek Mill Featuring Chris Brown & Nicki Minaj","All Eyes On You","['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",223973,TRUE,0.589,0.658,11,-5.288,0,0.203,0.0242,0,0.118,0.251,77.521,4
82747,"High School Musical 2 Cast","All For One",NA,253786,FALSE,0.679,0.982,5,-3.207,1,0.126,0.151,0,0.634,0.837,150.054,4
67353,"Backstreet Boys","All I Have To Give","['boy band', 'dance pop', 'pop']",276573,FALSE,0.731,0.574,1,-7.114,1,0.029,0.0644,0,0.0675,0.392,95.995,4
29454,"Charley Pride","All I Have To Offer You (Is Me)","['classic country pop', 'country', 'country rock', 'nashville sound']",180933,FALSE,0.473,0.355,5,-11.759,1,0.0283,0.0963,0,0.213,0.719,102.01,4
732,"The Pointer Sisters","All I Know Is The Way I Feel","['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",281400,FALSE,0.609,0.733,7,-5.715,1,0.0305,0.307,0,0.0622,0.694,88.864,4
11369,"Gladys Knight And The Pips","All I Need Is Time","['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",269426,FALSE,0.341,0.335,11,-14.611,0,0.0326,0.533,0.000514,0.138,0.368,141.323,4
65998,"A+","All I See","[]",264733,FALSE,0.742,0.552,5,-8.859,0,0.243,0.0993,0,0.379,0.617,90.018,4
26900,"Justin Bieber Duet With Mariah Carey","All I Want For Christmas Is You (SuperFestive!)",NA,240333,FALSE,0.576,0.911,9,-5.318,0,0.064,0.306,0,0.434,0.401,149.998,4
59976,"Mariah Carey","All I Want For Christmas Is You","['dance pop', 'pop', 'r&b', 'urban contemporary']",241106,FALSE,0.335,0.625,7,-7.462,1,0.0386,0.164,0,0.0708,0.346,150.277,4
56749,"Miguel Featuring J. Cole","All I Want Is You","['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",295920,FALSE,0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,4
26383,"U2","All I Want Is You","['irish rock', 'permanent wave', 'rock']",389933,FALSE,0.239,0.442,1,-11.494,1,0.0308,0.106,0.0411,0.0738,0.4,185.723,4
8239,"Kansas","All I Wanted","['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",201133,FALSE,0.502,0.484,3,-14.219,1,0.0339,0.0206,3.79e-06,0.659,0.674,113.338,4
77736,"Howard Jones","All I Want","['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",275733,FALSE,0.611,0.868,3,-7.982,1,0.0294,0.0397,0.00523,0.28,0.424,113.167,4
56433,"Lil Baby","All In","['atl hip hop', 'atl trap', 'rap', 'trap']",156032,TRUE,0.836,0.649,11,-6.442,1,0.332,0.0716,0,0.0943,0.294,95.084,4
3717,"Drake Featuring 2 Chainz & Big Sean","All Me","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",270866,TRUE,0.67,0.515,1,-6.977,1,0.397,0.0705,0,0.25,0.422,122.006,4
81796,"Luke Bryan","All My Friends Say","['contemporary country', 'country', 'country road']",242800,FALSE,0.683,0.9,9,-4.422,1,0.0333,0.0439,0,0.177,0.962,117.036,4
5970,"Kenny Rogers","All My Life","['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",233773,FALSE,0.263,0.379,5,-12.391,1,0.0314,0.319,1.05e-06,0.128,0.0907,176.241,4
79608,"Beyonce","All Night","['dance pop', 'pop', 'pop rap', 'r&b']",322000,FALSE,0.574,0.573,11,-7.079,1,0.085,0.392,2.16e-05,0.0933,0.626,136.304,4
76121,"Julio Iglesias & Diana Ross","All Of You","['latin', 'latin pop']",237493,FALSE,0.476,0.587,10,-8.518,0,0.0289,0.35,0,0.406,0.518,85.913,4
49900,"Josh Turner","All Over Me","['contemporary country', 'country', 'country road', 'modern country rock']",199493,FALSE,0.546,0.776,1,-7.359,1,0.0352,0.403,0.00633,0.193,0.888,169.847,4
74625,"Free","All Right Now","['alternative r&b', 'hip hop', 'indie soul']",330643,FALSE,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4
88367,"Lea Roberts","All Right Now","[]",193720,FALSE,0.657,0.693,6,-10.945,1,0.056,0.0721,0.0246,0.135,0.917,121.919,4
40316,"Rod Stewart","All Right Now","['adult standards', 'mellow gold', 'soft rock']",282266,FALSE,0.683,0.694,1,-15.984,1,0.0347,0.0516,0.0541,0.122,0.668,123.741,4
44968,"Duran Duran","All She Wants Is","['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",274626,FALSE,0.623,0.668,2,-12.88,1,0.0421,0.000435,0.0326,0.237,0.728,120.011,4
52371,"Justin Bieber","All That Matters","['canadian pop', 'dance pop', 'pop', 'post-teen pop']",191173,FALSE,0.696,0.513,6,-5.567,0,0.0424,0.00508,0,0.0682,0.144,129.859,4
79786,"Maino Featuring T-Pain","All The Above","['pop rap', 'rap', 'trap']",319940,TRUE,0.374,0.888,8,-3.197,1,0.12,0.0762,0,0.202,0.365,148.828,4
6674,"Kenny Chesney","All The Pretty Girls","['contemporary country', 'country', 'country road']",212893,FALSE,0.612,0.848,6,-3.736,1,0.0368,0.00916,0,0.366,0.719,120.996,4
2359,"Kendrick Lamar & SZA","All The Stars","['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",232186,TRUE,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4
84388,"t.A.T.u.","All The Things She Said","['dance pop', 'girl group']",214440,TRUE,0.52,0.848,5,-5.756,0,0.0483,0.0356,0.00761,0.105,0.402,179.978,4
76406,"Tamar Braxton","All The Way Home","['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",262226,FALSE,0.652,0.663,2,-5.318,0,0.0378,0.0807,2.59e-06,0.0805,0.254,107.99,4
11001,"Dan Peek","All Things Are Possible","['deep soft rock']",178225,FALSE,0.384,0.552,7,-8.658,1,0.0329,0.469,0.000112,0.163,0.255,104.799,4
8908,"Debarge","All This Love","['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",352586,FALSE,0.43,0.683,5,-5.578,0,0.0396,0.13,1.13e-06,0.0982,0.438,187.354,4
21102,"Tiffany","All This Time","['new wave pop', 'soft rock']",261906,FALSE,0.474,0.503,1,-9.921,1,0.0323,0.191,2.94e-06,0.328,0.436,180.048,4
91836,"George Harrison","All Those Years Ago","['album rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",227320,FALSE,0.555,0.639,2,-6.832,1,0.033,0.137,1.98e-05,0.0733,0.518,125.77,4
36271,"Cyndi Lauper","All Through The Night","['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop', 'pop rock', 'soft rock']",272840,FALSE,0.573,0.65,8,-5.934,1,0.0257,0.201,1.58e-06,0.048,0.346,95.1,4
63704,"Rita Coolidge","All Time High","['adult standards', 'bubblegum pop', 'classic uk pop', 'country rock', 'mellow gold', 'native american', 'soft rock']",185893,FALSE,0.49,0.515,3,-8.919,0,0.0313,0.113,3.75e-05,0.125,0.343,105.63,4
32698,"Dan + Shay","All To Myself","['contemporary country', 'pop']",169920,FALSE,0.646,0.781,1,-4.616,1,0.0313,0.208,0,0.125,0.565,94.975,4
86720,"Taylor Swift","All Too Well","['pop', 'post-teen pop']",327893,FALSE,0.6,0.631,0,-7.783,1,0.0255,0.0398,0.000469,0.128,0.314,93.04,4
31945,"Rough Trade","All Touch","['classic canadian rock']",212666,FALSE,0.755,0.493,11,-16.184,0,0.038,0.0141,3.77e-06,0.0765,0.868,136.622,4
68673,"Lisa Stansfield","All Woman","['british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock']",317373,FALSE,0.583,0.338,7,-13.63,0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4
74345,"The Beatles","All You Need Is Love","['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",230386,FALSE,0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,4
89410,"RTZ","All You've Got","[]",244266,FALSE,0.684,0.655,9,-10.417,1,0.0335,0.215,0,0.0676,0.682,110.33,4
27144,"The Band Perry","All Your Life","['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",231933,FALSE,0.536,0.521,9,-5.373,1,0.0261,0.227,0,0.165,0.455,131.937,4
32498,"Billy Joel","Allentown","['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",230160,FALSE,0.69,0.837,7,-8.312,1,0.0289,0.127,7.2e-06,0.102,0.967,113.817,4
4142,"Heart","Allies","['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",281426,FALSE,0.48,0.336,10,-11.992,1,0.0319,0.112,0,0.106,0.114,67.394,4
41591,"The Kingston Trio","Ally Ally Oxen Free","['american folk revival', 'bubblegum pop', 'folk', 'folk rock', 'traditional folk']",126266,FALSE,0.627,0.102,2,-21.544,1,0.0404,0.788,0.00013,0.188,0.69,131.808,4
25448,"The Rolling Stones","Almost Hear You Sigh","['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",277466,FALSE,0.667,0.795,1,-5.278,0,0.023,0.341,0.000428,0.0944,0.79,102.335,4
31072,"Craig Morgan","Almost Home","['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",289000,FALSE,0.525,0.481,8,-6.715,1,0.0251,0.302,0,0.121,0.237,75.974,4
26284,"Dave Edmunds","Almost Saturday Night","['british blues', 'classic uk pop', 'power pop', 'pub rock', 'rock-and-roll', 'rockabilly', 'roots rock']",133266,FALSE,0.612,0.734,2,-9.204,1,0.0443,0.114,3.06e-05,0.297,0.712,129.079,4
63627,"John Fogerty","Almost Saturday Night","['blues rock', 'classic rock', 'country rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock']",197973,FALSE,0.484,0.826,0,-5.746,1,0.0305,0.192,8e-05,0.198,0.605,130.701,4
25937,"The Coasters","Along Came Jones","['brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",178053,FALSE,0.769,0.663,9,-10.156,1,0.32,0.716,0,0.173,0.83,104.747,4
83108,"Kelly Clarkson","Already Gone","['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",281560,FALSE,0.209,0.872,9,-2.996,1,0.0757,0.217,0,0.0768,0.294,78.139,4
23784,"Peggy Lee","Alright, Okay, You Win","['adult standards', 'brill building pop', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",175626,FALSE,0.717,0.193,0,-12.556,1,0.0429,0.402,0,0.0783,0.717,138.328,4
70849,"Jamiroquai","Alright","['acid jazz', 'dance pop']",263920,FALSE,0.815,0.875,7,-7.822,0,0.0598,0.174,0.048,0.136,0.733,105.805,4
98521,"Kris Kross Featuring Supercat","Alright","['dutch house', 'dutch pop', 'tropical house']",243333,FALSE,0.803,0.582,10,-11.286,0,0.19,0.00432,4.26e-05,0.252,0.547,97.305,4
81764,"Deodato","Also Sprach Zarathustra (2001)","['bossa nova jazz', 'brazilian jazz', 'jazz funk', 'jazz fusion', 'soul jazz']",663133,FALSE,0.448,0.763,0,-11.657,1,0.0493,0.431,0.359,0.291,0.513,117.938,4
34423,"Heatwave","Always And Forever","['brit funk', 'classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",287266,FALSE,0.338,0.175,2,-17.104,1,0.0319,0.125,8.8e-05,0.108,0.201,152.604,3
22787,"Whistle","Always And Forever","[]",284066,FALSE,0.373,0.303,2,-16.456,1,0.0292,0.109,0,0.174,0.32,162.227,3
74025,"The Kid LAROI","Always Do","['australian hip hop']",151704,TRUE,0.762,0.426,8,-6.865,1,0.113,0.0442,0,0.0858,0.582,167.827,4
36173,"Bryson Tiller","Always Forever","['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",170053,FALSE,0.605,0.489,10,-7.234,0,0.174,0.168,2.36e-06,0.187,0.326,147.341,4
46469,"Eli Young Band","Always The Love Songs","['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'texas country']",221800,FALSE,0.471,0.784,4,-3.337,1,0.0315,0.372,4.55e-05,0.705,0.387,149.91,4
90657,"Al Martino","Always Together","['adult standards', 'brill building pop', 'easy listening', 'lounge']",158000,FALSE,0.281,0.272,8,-12.982,1,0.031,0.735,0.00245,0.241,0.358,105.912,4
19504,"Freddie Scott","Am I Grooving You","['southern soul']",191493,FALSE,0.613,0.537,9,-11.102,1,0.0289,0.509,0,0.399,0.618,98.317,4
31490,"Engelbert Humperdinck","Am I That Easy To Forget","['adult standards', 'brill building pop', 'easy listening', 'lounge']",189933,FALSE,0.273,0.342,4,-13.441,1,0.0303,0.282,2.66e-06,0.089,0.448,134.238,4
55711,"Jackie Wilson","Am I The Man","['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",131076,FALSE,0.448,0.79,5,-6.995,1,0.117,0.749,3.9e-05,0.709,0.901,153.362,4
67684,"Boston","Amanda","['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",256200,FALSE,0.45,0.415,7,-14.028,1,0.0318,0.322,0,0.104,0.279,125.434,4
8340,"Wale Featuring Meek Mill & Rick Ross","Ambition","['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",302546,TRUE,0.42,0.744,8,-5.033,1,0.396,0.398,8.54e-06,0.192,0.324,161.792,4
96396,"Linda Laurie","Ambrose (Part Five)","['vintage swoon']",156933,FALSE,0.585,0.479,3,-6.641,1,0.136,0.95,2.13e-05,0.0739,0.447,149.342,3
25599,"Edens Edge","Amen","['contemporary country', 'country dawn', 'country road', 'modern country rock']",228560,FALSE,0.509,0.688,5,-3.892,1,0.0313,0.345,0,0.151,0.434,179.047,4
47006,"Otis Redding","Amen","['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']",186440,FALSE,0.612,0.136,7,-12.687,1,0.117,0.572,0,0.234,0.535,101.785,4
18155,"Petula Clark","American Boys","['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll']",174066,FALSE,0.469,0.437,0,-7.654,1,0.027,0.763,1.39e-05,0.189,0.597,139.126,4
70627,"Bob Seger","American Storm","['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",243263,FALSE,0.501,0.943,4,-4.796,1,0.0468,0.0761,0,0.151,0.805,150.357,4
29637,"Lenny Kravitz","American Woman","['permanent wave', 'pop rock', 'rock']",264560,FALSE,0.688,0.67,1,-7.872,1,0.0971,0.0304,0,0.0782,0.537,83.988,4
74197,"""Weird Al"" Yankovic","Amish Paradise","['antiviral pop', 'comedy rock', 'comic', 'parody']",202920,FALSE,0.728,0.448,8,-10.54,1,0.172,0.103,0,0.267,0.483,80.902,4
49696,"5 Seconds Of Summer","Amnesia","['boy band', 'dance pop', 'pop', 'post-teen pop']",237247,FALSE,0.572,0.499,2,-5.237,1,0.0311,0.0283,0,0.213,0.108,101.593,4
28394,"Roger Williams","Amor","['adult standards', 'ballroom', 'easy listening', 'lounge']",179133,FALSE,0.567,0.492,10,-15.025,1,0.0388,0.714,0.221,0.2,0.791,111.191,4
47484,"Mickey Newbury","An American Trilogy","['country rock', 'outlaw country', 'traditional folk']",294493,FALSE,0.267,0.127,3,-14.183,1,0.0334,0.786,0.0195,0.118,0.102,72.941,4
47710,"The Bravery","An Honest Mistake","['alternative dance', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave']",219706,FALSE,0.465,0.883,2,-4.259,0,0.0297,3.29e-06,0.506,0.101,0.644,140.047,4
99824,"The Beatles","And I Love Her","['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",149693,FALSE,0.767,0.331,1,-10.777,0,0.0337,0.64,0,0.0681,0.636,113.312,4
57711,"Dion","And The Night Stood Still","['canadian pop', 'dance pop']",270306,FALSE,0.672,0.669,4,-12.357,1,0.0272,0.0315,0,0.12,0.895,127.39,4
94664,"Dean Martin","Angel Baby","['adult standards', 'easy listening', 'lounge']",164906,FALSE,0.622,0.257,6,-11.28,1,0.0368,0.929,0,0.0969,0.473,111.221,4
54661,"The Jeff Healey Band","Angel Eyes","['blues rock', 'canadian blues', 'classic rock', 'electric blues', 'modern blues']",280933,FALSE,0.536,0.571,0,-6.879,1,0.0278,0.355,0,0.0595,0.397,126.909,4
86038,"U2","Angel Of Harlem","['irish rock', 'permanent wave', 'rock']",229266,FALSE,0.519,0.694,0,-10.792,1,0.0264,0.104,2.3e-06,0.111,0.928,102.718,4
