"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","rating"
41763,"The Kinks","(Wish I Could Fly Like) Superman","['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",214733,FALSE,0.772,0.669,1,-11.239,0,0.0444,0.0373,2.05e-05,0.0854,0.96,123.39,4,38
73379,"Night Ranger","(You Can Still) Rock In America","['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",255160,FALSE,0.382,0.772,11,-12.687,0,0.0544,0.000397,7.62e-05,0.166,0.619,164.754,4,37
71246,"Chuck Jackson","(You Can't Let The Boy Overpower) The Man In You","['classic soul', 'motown', 'northern soul', 'rhythm and blues', 'southern soul']",186146,FALSE,0.693,0.398,10,-15.016,0,0.0436,0.0234,0,0.297,0.8,94.646,4,7
82306,"The Miracles","(You Can't Let The Boy Overpower) The Man In You","['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'southern soul']",175893,FALSE,0.393,0.518,7,-8.026,1,0.0403,0.422,0,0.192,0.716,140.742,3,22
7622,"Nancy Wilson","(You Don't Know) How Glad I Am","['adult standards', 'cool jazz', 'jazz', 'lounge', 'soul', 'vocal jazz']",157386,FALSE,0.326,0.441,5,-9.117,1,0.0479,0.737,9.69e-06,0.328,0.622,208.072,3,54
1859,"Beastie Boys","(You Gotta) Fight For Your Right (To Party!)","['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap']",210973,FALSE,0.69,0.862,8,-4.242,1,0.0324,0.0394,0.000316,0.101,0.749,133.474,4,52
40007,"Joe Simon","(You Keep Me) Hangin' On","['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",164826,FALSE,0.59,0.374,7,-13.498,1,0.0248,0.389,0,0.0757,0.639,96.753,4,31
72326,"The McCoys","(You Make Me Feel) So Good","['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat']",161560,FALSE,0.798,0.647,4,-10.997,1,0.0459,0.0366,0.051,0.168,0.854,111.872,4,18
82029,"Bon Jovi","(You Want To) Make A Memory","['glam metal', 'rock']",276453,FALSE,0.496,0.44,0,-7.355,1,0.0263,0.117,0.000111,0.12,0.208,147.96,4,50
48522,"Jackie Wilson","(You Were Made For) All My Love","['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",125866,FALSE,0.321,0.468,2,-4.934,1,0.0317,0.898,8.29e-06,0.113,0.411,76.99,4,36
27616,"Frankie Valli","(You're Gonna) Hurt Yourself","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",152293,FALSE,0.669,0.581,10,-6.929,1,0.0616,0.511,0,0.222,0.659,135.774,4,29
80846,"Seduction","(You're My One And Only) True Love","['freestyle']",230266,FALSE,0.665,0.64,10,-12.175,0,0.052,0.0166,0.00167,0.0636,0.672,104.378,4,42
20776,"Donny & Marie Osmond","(You're My) Soul And Inspiration","['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul', 'vocal jazz']",194880,FALSE,0.271,0.768,2,-4.132,1,0.0514,0.389,6.58e-05,0.105,0.662,200.307,4,29
80951,"The Righteous Brothers","(You're My) Soul And Inspiration","['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll']",201253,FALSE,0.166,0.433,11,-12.048,1,0.0467,0.732,1.04e-06,0.227,0.277,187.437,4,52
38381,"Joni Mitchell","(you're So Square) Baby, I Don't Care","['canadian folk', 'canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'rock', 'singer-songwriter', 'traditional folk']",158000,FALSE,0.399,0.62,7,-12.266,1,0.0427,0.194,0.00428,0.325,0.594,172.014,4,26
90789,"Marv Johnson","(You've Got To) Move Two Mountains","['motown', 'rhythm and blues']",165933,FALSE,0.735,0.724,10,-7.91,1,0.0494,0.686,3.35e-05,0.126,0.96,130.355,4,29
65731,"Mitch Ryder","(You've Got) Personality And Chantilly Lace","[]",223133,FALSE,0.529,0.88,5,-8.782,1,0.0823,0.0883,0.000394,0.342,0.784,133.742,4,5
1273,"Rita Coolidge","(your Love Has Lifted Me) Higher And Higher","['adult standards', 'bubblegum pop', 'classic uk pop', 'country rock', 'mellow gold', 'native american', 'soft rock']",241720,FALSE,0.656,0.646,10,-9.169,0,0.0336,0.0575,0.00464,0.16,0.75,117.586,4,55
14113,"Jackie Wilson","(Your Love Keeps Lifting Me) Higher And Higher","['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",181066,FALSE,0.631,0.69,2,-6.676,1,0.0531,0.176,0,0.121,0.938,94.574,4,60
44059,"Playboi Carti","@ MEH","['atl hip hop', 'plugg', 'rap', 'trap']",166799,TRUE,0.876,0.492,11,-8.11,0,0.153,0.0136,0.000283,0.0678,0.4,151.044,4,46
37019,"Goody Goody","#1 Dee Jay","['pop rap']",206106,FALSE,0.859,0.376,7,-16.542,0,0.0439,0.0536,0.0963,0.0605,0.902,127.202,4,7
95176,"Nelly","#1","['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",198760,TRUE,0.792,0.6,7,-6.157,1,0.228,0.0236,0,0.419,0.463,89.985,4,49
59190,"John Lennon","#9 Dream","['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock']",286813,FALSE,0.406,0.597,0,-11.745,1,0.0336,0.0744,0.0133,0.254,0.478,115.474,4,53
68683,"The Chainsmokers","#SELFIE","['electropop', 'pop', 'tropical house']",183750,FALSE,0.807,0.916,0,-3.282,1,0.226,0.0134,1.22e-05,0.0787,0.651,127.973,4,54
68040,"will.i.am Featuring Justin Bieber","#thatPOWER","['dance pop', 'pop', 'pop rap', 'post-teen pop']",279506,FALSE,0.797,0.608,6,-6.096,0,0.0583,0.00112,7.66e-05,0.0748,0.403,128,4,57
15744,"Lil Dicky Featuring Fetty Wap & Rich Homie Quan","$ave Dat Money","['pop rap', 'rap']",290835,TRUE,0.858,0.697,2,-5.361,1,0.23,0.114,0,0.224,0.364,98.012,4,43
9874,"Drake","0 To 100 / The Catch Up","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",275226,TRUE,0.707,0.709,11,-3.979,0,0.34,0.763,0,0.274,0.501,89.094,4,55
17125,"Lil Yachty","1 Night","['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",243269,TRUE,0.762,0.476,0,-12.686,1,0.114,0.366,0,0.103,0.375,130.007,4,50
87188,"Amerie","1 Thing","['alternative r&b', 'dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",238760,FALSE,0.612,0.961,10,-3.078,0,0.333,0.107,4.17e-05,0.0413,0.867,129.873,5,57
98997,"Luke Combs & Brooks & Dunn","1, 2 Many","['contemporary country']",180906,FALSE,0.54,0.821,6,-3.789,1,0.0875,0.0397,0,0.423,0.685,148.791,4,30
16402,"Ciara Featuring Missy Elliott","1, 2 Step","['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",203786,FALSE,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,4,71
85180,"Plain White T's","1, 2, 3, 4","['neo mellow', 'pop', 'pop punk', 'pop rock']",198360,FALSE,0.458,0.55,2,-7.092,1,0.0262,0.566,1.39e-05,0.108,0.56,90.56,4,51
76481,"Beyonce","1+1","['dance pop', 'pop', 'pop rap', 'r&b']",273880,FALSE,0.303,0.384,6,-7.342,1,0.0339,0.381,5.14e-06,0.0661,0.261,63.345,5,38
8066,"Drake","10 Bands","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",177733,TRUE,0.835,0.756,7,-3.789,1,0.382,0.23,0,0.0801,0.87,173,4,43
20935,"Johnny Bond","10 Little Bottles","['cowboy western', 'oklahoma country']",245506,FALSE,0.451,0.467,7,-8.304,1,0.212,0.898,0,0.971,0.582,91.331,4,26
60647,"Five For Fighting","100 Years","['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge']",244600,FALSE,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4,55
64847,"Nancy Sinatra","100 Years","['adult standards', 'brill building pop', 'folk rock', 'lounge']",151510,FALSE,0.383,0.478,0,-10.247,1,0.0287,0.54,1.81e-05,0.123,0.341,98.463,3,16
12144,"Crystal Waters","100% Pure Love","['disco house', 'diva house', 'hip house', 'vocal house']",278626,FALSE,0.813,0.711,5,-7.375,0,0.0477,0.0888,0.00876,0.0585,0.737,120.235,4,62
628,"The Game Featuring Drake","100","['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",334360,TRUE,0.801,0.521,4,-9.871,0,0.28,0.0136,0,0.179,0.412,108.025,4,33
71604,"Feist","1234","['art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'indie pop', 'indie rock', 'slow core', 'stomp and holler']",183666,FALSE,0.71,0.491,2,-7.382,1,0.0504,0.219,1.99e-06,0.0859,0.638,109.933,4,56
6593,"Bobby Brackins Featuring Ray J","143","['cali rap', 'slow game']",206813,TRUE,0.834,0.758,11,-7.135,1,0.106,0.0113,0,0.0238,0.759,98.021,4,28
56561,"The Crests","16 Candles","['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",172460,FALSE,0.591,0.472,10,-4.906,1,0.0261,0.733,0,0.0987,0.627,114.097,3,50
95586,"Brantley Gilbert","17 Again","['contemporary country', 'country', 'country road', 'modern country rock']",239773,FALSE,0.432,0.872,1,-4.911,1,0.0358,0.0108,1.14e-05,0.372,0.67,173.945,4,20
94419,"Rick James","17","['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",249653,FALSE,0.795,0.732,1,-10.487,1,0.0562,0.0176,0.000784,0.499,0.874,119.315,4,34
85105,"Bobby Darin","18 Yellow Roses","['adult standards', 'brill building pop', 'easy listening', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",139640,FALSE,0.59,0.466,4,-12.161,1,0.0306,0.662,1.8e-06,0.163,0.772,128.291,4,41
31166,"One Direction","18","['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",248360,FALSE,0.681,0.582,6,-7.76,0,0.0313,0.22,0,0.119,0.221,124.038,4,34
66296,"Mark Wills","19 Somethin'","['contemporary country', 'country', 'country road']",200466,FALSE,0.588,0.813,4,-5.042,1,0.076,0.184,0,0.0783,0.818,90.072,4,52
8486,"Dan + Shay","19 You + Me","['contemporary country', 'pop']",217406,FALSE,0.493,0.67,6,-5.131,1,0.0298,0.319,0,0.102,0.451,151.989,3,48
84474,"Liz Damon's Orient Express","1900 Yesterday","[]",177693,FALSE,0.607,0.238,8,-17.222,1,0.0268,0.901,0.0014,0.117,0.402,101.89,4,35
9864,"Phoenix","1901","['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave']",193106,FALSE,0.591,0.831,0,-5.647,1,0.0415,0.0605,4.67e-05,0.19,0.705,144.084,4,35
38907,"Tom Northcott","1941","['sunshine pop']",172693,FALSE,0.522,0.626,6,-7.337,1,0.0304,0.334,0,0.194,0.744,99.707,4,4
75134,"Meek Mill","1942 Flows","['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",282666,TRUE,0.63,0.628,2,-4.016,1,0.327,0.0515,0,0.091,0.266,121.307,5,30
50705,"James Blunt","1973","['neo mellow', 'pop', 'pop rock']",280026,FALSE,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007,4,37
82715,"The Smashing Pumpkins","1979","['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",266200,FALSE,0.765,0.788,3,-9.896,1,0.0332,0.0166,0.588,0.0513,0.964,126.879,4,63
94785,"Spirit","1984","[]",217133,FALSE,0.537,0.595,8,-8.749,0,0.0442,0.134,0.00294,0.0764,0.698,130.988,4,17
96352,"Bowling For Soup","1985","['comic', 'pop punk', 'post-grunge', 'texas pop punk']",193000,FALSE,0.606,0.887,4,-4.404,1,0.0598,0.000242,0,0.337,0.903,119.974,4,57
83826,"Jason Aldean","1994","['contemporary country', 'country', 'country road']",242680,FALSE,0.598,0.777,11,-6.676,0,0.0396,0.183,0,0.111,0.821,159.942,4,39
2120,"Prince","1999","['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",379266,FALSE,0.866,0.73,5,-8.201,1,0.0767,0.137,0,0.0843,0.625,118.523,4,63
5928,"Paul Hardcastle","19","['jazz funk', 'smooth jazz']",210853,FALSE,0.753,0.897,11,-8.54,1,0.073,0.00281,0.73,0.351,0.937,117.937,4,48
68015,"The Rolling Stones","19th Nervous Breakdown","['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",236400,FALSE,0.493,0.824,4,-7.154,1,0.0394,0.0162,0.0856,0.258,0.825,96.618,4,53
81450,"Yung Joc Featuring Marques Houston & Trey Songz","1st Time","['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",267626,TRUE,0.686,0.603,6,-6.112,1,0.202,0.0981,0,0.102,0.778,133.034,4,24
90785,"Spice Girls","2 Become 1","['dance pop', 'europop', 'girl group', 'pop', 'pop rock']",241026,FALSE,0.646,0.665,6,-7.878,1,0.0268,0.326,1.97e-05,0.238,0.7,143.966,4,62
70138,"Justin Bieber","2 Much","['canadian pop', 'pop', 'post-teen pop']",152796,FALSE,0.583,0.444,9,-8.601,1,0.0456,0.593,0,0.353,0.167,119.59,4,40
78817,"Tinashe Featuring ScHoolboy Q","2 On","['alternative r&b', 'dance pop', 'deep pop r&b', 'electropop', 'hip pop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",227000,TRUE,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,4,58
4701,"Trey Songz Featuring T.I.","2 Reasons","['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",197626,TRUE,0.734,0.746,11,-5.088,1,0.0762,0.00135,0,0.178,0.539,94.033,4,44
99723,"Jay Sean Featuring Nicki Minaj","2012 (It Ain't The End)","['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",222200,FALSE,0.718,0.801,0,-2.581,1,0.0386,0.226,0,0.39,0.538,127.016,4,47
98098,"Green Day","21 Guns","['modern rock', 'permanent wave', 'punk']",321093,FALSE,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,4,60
23297,"50 Cent Featuring Nate Dogg","21 Questions","['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",224426,TRUE,0.547,0.807,6,-4.083,0,0.36,0.388,9.11e-05,0.0436,0.919,79.823,3,65
58315,"Polo G","21","['chicago rap']",163797,TRUE,0.783,0.479,7,-10.646,1,0.541,0.149,0,0.101,0.533,176.027,4,47
9653,"Willow","21st Century Girl","['dance pop', 'electropop', 'pop']",183144,FALSE,0.832,0.823,9,-6.097,1,0.0385,0.02,0.84,0.148,0.438,127.985,4,1
38879,"YNW Melly & 9lokknine","223's","['melodic rap', 'rap', 'trap']",176640,TRUE,0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,4,60
36324,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J","23","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",252520,TRUE,0.863,0.605,2,-5.231,1,0.0572,0.000366,3.71e-06,0.132,0.327,140.031,4,62
56964,"TeeFLii Featuring 2 Chainz","24 Hours","['deep pop r&b', 'west coast trap']",215986,TRUE,0.833,0.638,1,-9.119,1,0.0441,0.0392,4.83e-06,0.173,0.399,100.01,4,26
89761,"Bruno Mars","24K Magic","['dance pop', 'pop']",225983,FALSE,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,4,73
1547,"Chicago","25 Or 6 To 4","['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",289800,FALSE,0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,4,61
69422,"Eminem","25 To Life","['detroit hip hop', 'g funk', 'hip hop', 'rap']",241586,TRUE,0.701,0.931,8,-0.945,0,0.243,0.239,0,0.194,0.362,79.996,4,30
7976,"The Wilkinsons","26 Cents","['canadian country', 'country']",231400,FALSE,0.641,0.462,11,-7.99,1,0.0265,0.65,0,0.159,0.317,101.067,4,33
73735,"David Guetta Featuring Justin Bieber","2U","['dance pop', 'edm', 'pop']",194906,FALSE,0.542,0.654,8,-5.862,0,0.0537,0.23,0,0.241,0.563,144.971,4,55
29178,"The KLF","3 A.M. Eternal","['acid house']",347218,FALSE,0.616,0.894,9,-12.781,0,0.0555,0.000764,0.155,0.924,0.756,117.362,4,45
99056,"Gunna Featuring Young Thug","3 Headed Snake","['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",241995,TRUE,0.914,0.415,6,-10.708,1,0.464,0.0536,0,0.131,0.646,135.03,4,35
14360,"Nu Flavor","3 Little Words","['boy band']",256306,FALSE,0.709,0.469,11,-7.083,0,0.0278,0.504,0,0.045,0.256,113.986,4,20
10840,"Lil Wayne","3 Peat","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",199426,TRUE,0.616,0.632,6,-7.562,0,0.386,0.00114,0,0.0844,0.47,79.811,4,34
96742,"Drake","30 For 30 Freestyle","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",253934,TRUE,0.707,0.619,4,-9.143,0,0.409,0.671,0,0.123,0.317,88.955,4,27
66240,"Brian Hyland","3000 Miles","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",161333,FALSE,0.548,0.659,0,-9.837,1,0.0491,0.71,0,0.305,0.722,119.618,4,4
17881,"The Shirelles","31 Flavors","['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",118333,FALSE,0.662,0.671,0,-3.045,1,0.0294,0.304,0,0.341,0.92,130.922,4,5
20315,"Alana Davis","32 Flavors","['ectofolk', 'lilith']",227306,FALSE,0.659,0.702,2,-9.255,1,0.0308,0.11,0.000136,0.365,0.402,94.28,4,39
79371,"Polo G","33","['chicago rap']",170057,TRUE,0.732,0.462,5,-10.191,0,0.406,0.126,0,0.12,0.117,180.067,4,30
67711,"Grand Puba","360 Degrees (What Goes Around)","['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'turntablism']",240866,FALSE,0.959,0.75,6,-7.732,1,0.171,0.0277,0,0.0713,0.766,102.418,4,21
10798,"Zedd & Katy Perry","365","['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']",181899,FALSE,0.745,0.693,2,-5.479,0,0.034,0.339,0,0.123,0.248,98.039,4,36
21650,"Herb Alpert & The Tijuana Brass","3rd Man Theme","['adult standards', 'easy listening', 'lounge']",153973,FALSE,0.553,0.677,4,-10.831,0,0.0712,0.423,0.962,0.185,0.768,153.174,4,28
83748,"The Beatles","4 - By The Beatles","['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",305973,FALSE,0.527,0.522,0,-10.614,1,0.0259,0.717,0.000595,0.142,0.73,85.155,4,24
82945,"Future","4 Da Gang","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",187748,TRUE,0.705,0.474,2,-7.534,1,0.355,0.0751,0,0.229,0.179,146.244,4,25
8344,"Lil' Mo Featuring Fabolous","4 Ever","['hip pop', 'r&b', 'urban contemporary']",222946,FALSE,0.683,0.657,6,-10.668,1,0.099,0.0279,4.49e-05,0.367,0.764,99.059,4,28
62526,"Gwen Stefani","4 In The Morning","['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop']",291106,FALSE,0.709,0.822,10,-6.178,1,0.0341,0.194,0.000153,0.119,0.456,92.409,4,39
7184,"Glee Cast","4 Minutes","['glee club', 'hollywood', 'post-teen pop']",189400,FALSE,0.675,0.942,7,-3.096,0,0.0518,0.0052,0.000167,0.0764,0.414,112.938,4,21
38905,"Madonna Featuring Justin Timberlake & Timbaland","4 Minutes","['dance pop', 'pop']",189693,FALSE,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,4,63
44905,"Birdman Featuring Drake & Lil Wayne","4 My Town (Play Ball)","['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",261266,TRUE,0.461,0.624,1,-6.909,1,0.278,0.0546,0,0.303,0.511,152.167,4,22
99446,"J. Cole","4 Your Eyez Only","['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",530253,TRUE,0.704,0.481,11,-10.493,0,0.363,0.378,7.09e-05,0.0874,0.494,78.628,4,48
56738,"Sole Featuring JT Money & Kandi","4, 5, 6","['alternative r&b', 'escape room', 'indie r&b', 'indie soul', 'nc hip hop']",255760,TRUE,0.82,0.664,11,-4.308,0,0.0683,0.0485,0,0.0539,0.762,79.987,4,38
6306,"Pop Smoke","44 Bulldog","['brooklyn drill']",150857,TRUE,0.8,0.564,8,-5.817,1,0.4,0.0287,1.65e-06,0.112,0.318,139.989,4,46
68501,"The Pixies Three","442 Glenwood Avenue","['classic girl group']",134640,FALSE,0.674,0.584,0,-12.91,1,0.0367,0.723,0,0.0719,0.961,131.237,4,18
26594,"Lil Uzi Vert","444+222","['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",247347,TRUE,0.791,0.513,10,-6.568,0,0.269,0.0235,2.83e-05,0.101,0.481,76.997,4,39
67524,"KIDS SEE GHOSTS Featuring Louis Prima","4th Dimension","['hip hop', 'rap']",153351,TRUE,0.765,0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945,4,46
40856,"The Byrds","5 D (Fifth Dimension)","['album rock', 'art rock', 'blues rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']",154640,FALSE,0.212,0.518,2,-11.186,1,0.042,0.667,0,0.341,0.52,175.538,3,20
88361,"Nonchalant","5 O'Clock","['hip pop']",302640,FALSE,0.731,0.758,10,-8.322,0,0.116,0.112,1.64e-06,0.0987,0.8,86.105,4,41
